,rt,stimulus,key_press,task,trial_type,trial_index,time_elapsed,internal_node_id,subid,stripped_stims,environ,old_or_new,accuracy,high_arm
114,824.145,stimuli/forest/forest_2.jpg,70.0,memory_backgrounds,image-keyboard-response,1429.0,3519112.0,0.0-25.0-1.114,811,forest_2,forest,old,1,outside
115,431.12,stimuli/library/library_7.jpg,74.0,memory_backgrounds,image-keyboard-response,1431.0,3520048.0,0.0-25.0-1.115,811,library_7,library,new,1,outside
116,436.805,stimuli/restaurant/restaurant_27.jpg,74.0,memory_backgrounds,image-keyboard-response,1433.0,3520990.0,0.0-25.0-1.116,811,restaurant_27,restaurant,new,1,outside
117,408.7,stimuli/library/library_28.jpg,74.0,memory_backgrounds,image-keyboard-response,1435.0,3521904.0,0.0-25.0-1.117,811,library_28,library,new,1,outside
118,448.98,stimuli/desert/desert_31.jpg,74.0,memory_backgrounds,image-keyboard-response,1437.0,3522859.0,0.0-25.0-1.118,811,desert_31,desert,new,1,outside
119,1098.245,stimuli/library/library_4.jpg,70.0,memory_backgrounds,image-keyboard-response,1439.0,3524462.0,0.0-25.0-1.119,811,library_4,library,new,0,outside
120,625.945,stimuli/restaurant/restaurant_29.jpg,74.0,memory_backgrounds,image-keyboard-response,1441.0,3525592.0,0.0-25.0-1.120,811,restaurant_29,restaurant,new,1,outside
121,358.79,stimuli/desert/desert_8.jpg,74.0,memory_backgrounds,image-keyboard-response,1443.0,3526455.0,0.0-25.0-1.121,811,desert_8,desert,old,0,outside
122,411.655,stimuli/library/library_32.jpg,74.0,memory_backgrounds,image-keyboard-response,1445.0,3527372.0,0.0-25.0-1.122,811,library_32,library,old,0,outside
123,574.085,stimuli/library/library_19.jpg,74.0,memory_backgrounds,image-keyboard-response,1447.0,3528452.0,0.0-25.0-1.123,811,library_19,library,new,1,outside
124,443.755,stimuli/desert/desert_23.jpg,74.0,memory_backgrounds,image-keyboard-response,1449.0,3529400.0,0.0-25.0-1.124,811,desert_23,desert,old,0,outside
125,942.64,stimuli/library/library_27.jpg,70.0,memory_backgrounds,image-keyboard-response,1451.0,3530848.0,0.0-25.0-1.125,811,library_27,library,old,1,outside
126,419.32,stimuli/forest/forest_26.jpg,74.0,memory_backgrounds,image-keyboard-response,1453.0,3531772.0,0.0-25.0-1.126,811,forest_26,forest,old,0,outside
127,467.655,stimuli/desert/desert_5.jpg,74.0,memory_backgrounds,image-keyboard-response,1455.0,3532746.0,0.0-25.0-1.127,811,desert_5,desert,old,0,outside
0,1867.79,stimuli/library/library_24.jpg,74.0,memory_backgrounds,image-keyboard-response,1201.0,3863936.0,0.0-25.0-1.0,4355,library_24,library,new,1,outside
1,1465.125,stimuli/forest/forest_31.jpg,70.0,memory_backgrounds,image-keyboard-response,1203.0,3865925.0,0.0-25.0-1.1,4355,forest_31,forest,old,1,outside
2,1330.07,stimuli/forest/forest_15.jpg,70.0,memory_backgrounds,image-keyboard-response,1205.0,3867765.0,0.0-25.0-1.2,4355,forest_15,forest,old,1,outside
3,1250.82,stimuli/restaurant/restaurant_4.jpg,74.0,memory_backgrounds,image-keyboard-response,1207.0,3869535.0,0.0-25.0-1.3,4355,restaurant_4,restaurant,new,1,outside
4,1363.895,stimuli/library/library_12.jpg,70.0,memory_backgrounds,image-keyboard-response,1209.0,3871403.0,0.0-25.0-1.4,4355,library_12,library,old,1,outside
5,1655.585,stimuli/restaurant/restaurant_23.jpg,74.0,memory_backgrounds,image-keyboard-response,1211.0,3873575.0,0.0-25.0-1.5,4355,restaurant_23,restaurant,new,1,outside
6,1127.83,stimuli/library/library_9.jpg,70.0,memory_backgrounds,image-keyboard-response,1213.0,3875212.0,0.0-25.0-1.6,4355,library_9,library,new,0,outside
7,1286.875,stimuli/forest/forest_19.jpg,70.0,memory_backgrounds,image-keyboard-response,1215.0,3877005.0,0.0-25.0-1.7,4355,forest_19,forest,old,1,outside
8,1295.495,stimuli/restaurant/restaurant_3.jpg,74.0,memory_backgrounds,image-keyboard-response,1217.0,3878815.0,0.0-25.0-1.8,4355,restaurant_3,restaurant,old,0,outside
9,958.9499999,stimuli/forest/forest_4.jpg,70.0,memory_backgrounds,image-keyboard-response,1219.0,3880285.0,0.0-25.0-1.9,4355,forest_4,forest,old,1,outside
10,1131.98,stimuli/forest/forest_21.jpg,74.0,memory_backgrounds,image-keyboard-response,1221.0,3881933.0,0.0-25.0-1.10,4355,forest_21,forest,new,1,outside
11,1445.33,stimuli/desert/desert_17.jpg,74.0,memory_backgrounds,image-keyboard-response,1223.0,3883895.0,0.0-25.0-1.11,4355,desert_17,desert,old,0,outside
12,1551.015,stimuli/forest/forest_20.jpg,74.0,memory_backgrounds,image-keyboard-response,1225.0,3885962.0,0.0-25.0-1.12,4355,forest_20,forest,old,0,outside
13,1063.7,stimuli/forest/forest_5.jpg,70.0,memory_backgrounds,image-keyboard-response,1227.0,3887534.0,0.0-25.0-1.13,4355,forest_5,forest,old,1,outside
14,1624.77,stimuli/library/library_19.jpg,70.0,memory_backgrounds,image-keyboard-response,1229.0,3889675.0,0.0-25.0-1.14,4355,library_19,library,old,1,outside
15,993.2850002999999,stimuli/library/library_17.jpg,70.0,memory_backgrounds,image-keyboard-response,1231.0,3891174.0,0.0-25.0-1.15,4355,library_17,library,old,1,outside
16,1270.48,stimuli/library/library_5.jpg,74.0,memory_backgrounds,image-keyboard-response,1233.0,3892956.0,0.0-25.0-1.16,4355,library_5,library,new,1,outside
17,1601.31,stimuli/library/library_4.jpg,74.0,memory_backgrounds,image-keyboard-response,1235.0,3895073.0,0.0-25.0-1.17,4355,library_4,library,new,1,outside
18,1369.48,stimuli/forest/forest_29.jpg,74.0,memory_backgrounds,image-keyboard-response,1237.0,3896963.0,0.0-25.0-1.18,4355,forest_29,forest,new,1,outside
19,1237.265,stimuli/desert/desert_31.jpg,70.0,memory_backgrounds,image-keyboard-response,1239.0,3898706.0,0.0-25.0-1.19,4355,desert_31,desert,old,1,outside
20,1183.22,stimuli/desert/desert_18.jpg,70.0,memory_backgrounds,image-keyboard-response,1241.0,3900393.0,0.0-25.0-1.20,4355,desert_18,desert,old,1,outside
21,1024.375,stimuli/forest/forest_12.jpg,74.0,memory_backgrounds,image-keyboard-response,1243.0,3901923.0,0.0-25.0-1.21,4355,forest_12,forest,new,1,outside
22,1068.365,stimuli/restaurant/restaurant_8.jpg,74.0,memory_backgrounds,image-keyboard-response,1245.0,3903495.0,0.0-25.0-1.22,4355,restaurant_8,restaurant,new,1,outside
23,990.4149999,stimuli/restaurant/restaurant_19.jpg,70.0,memory_backgrounds,image-keyboard-response,1247.0,3904993.0,0.0-25.0-1.23,4355,restaurant_19,restaurant,new,0,outside
24,1406.685,stimuli/restaurant/restaurant_10.jpg,74.0,memory_backgrounds,image-keyboard-response,1249.0,3906905.0,0.0-25.0-1.24,4355,restaurant_10,restaurant,new,1,outside
25,944.0899999,stimuli/forest/forest_6.jpg,70.0,memory_backgrounds,image-keyboard-response,1251.0,3908353.0,0.0-25.0-1.25,4355,forest_6,forest,old,1,outside
26,850.9550001,stimuli/restaurant/restaurant_31.jpg,74.0,memory_backgrounds,image-keyboard-response,1253.0,3909713.0,0.0-25.0-1.26,4355,restaurant_31,restaurant,new,1,outside
27,873.4000004000001,stimuli/desert/desert_13.jpg,74.0,memory_backgrounds,image-keyboard-response,1255.0,3911103.0,0.0-25.0-1.27,4355,desert_13,desert,new,1,outside
28,1287.41,stimuli/forest/forest_14.jpg,74.0,memory_backgrounds,image-keyboard-response,1257.0,3912895.0,0.0-25.0-1.28,4355,forest_14,forest,new,1,outside
29,1128.81,stimuli/restaurant/restaurant_15.jpg,70.0,memory_backgrounds,image-keyboard-response,1259.0,3914536.0,0.0-25.0-1.29,4355,restaurant_15,restaurant,old,1,outside
30,904.8549998999999,stimuli/restaurant/restaurant_12.jpg,70.0,memory_backgrounds,image-keyboard-response,1261.0,3915945.0,0.0-25.0-1.30,4355,restaurant_12,restaurant,old,1,outside
31,1105.605,stimuli/desert/desert_5.jpg,70.0,memory_backgrounds,image-keyboard-response,1263.0,3917554.0,0.0-25.0-1.31,4355,desert_5,desert,old,1,outside
32,1034.845,stimuli/library/library_3.jpg,70.0,memory_backgrounds,image-keyboard-response,1265.0,3919103.0,0.0-25.0-1.32,4355,library_3,library,new,0,outside
33,993.9850001,stimuli/forest/forest_1.jpg,70.0,memory_backgrounds,image-keyboard-response,1267.0,3920615.0,0.0-25.0-1.33,4355,forest_1,forest,old,1,outside
34,1071.81,stimuli/restaurant/restaurant_13.jpg,70.0,memory_backgrounds,image-keyboard-response,1269.0,3922196.0,0.0-25.0-1.34,4355,restaurant_13,restaurant,old,1,outside
35,1243.125,stimuli/library/library_21.jpg,70.0,memory_backgrounds,image-keyboard-response,1271.0,3923956.0,0.0-25.0-1.35,4355,library_21,library,new,0,outside
36,950.5050001,stimuli/library/library_6.jpg,70.0,memory_backgrounds,image-keyboard-response,1273.0,3925416.0,0.0-25.0-1.36,4355,library_6,library,old,1,outside
37,891.355,stimuli/forest/forest_27.jpg,70.0,memory_backgrounds,image-keyboard-response,1275.0,3926814.0,0.0-25.0-1.37,4355,forest_27,forest,new,0,outside
38,693.9600002999999,stimuli/library/library_30.jpg,70.0,memory_backgrounds,image-keyboard-response,1277.0,3928025.0,0.0-25.0-1.38,4355,library_30,library,old,1,outside
39,775.715,stimuli/library/library_32.jpg,70.0,memory_backgrounds,image-keyboard-response,1279.0,3929316.0,0.0-25.0-1.39,4355,library_32,library,old,1,outside
40,1545.33,stimuli/library/library_31.jpg,70.0,memory_backgrounds,image-keyboard-response,1281.0,3931376.0,0.0-25.0-1.40,4355,library_31,library,new,0,outside
41,1579.54,stimuli/desert/desert_28.jpg,70.0,memory_backgrounds,image-keyboard-response,1283.0,3933463.0,0.0-25.0-1.41,4355,desert_28,desert,old,1,outside
42,1216.225,stimuli/desert/desert_3.jpg,74.0,memory_backgrounds,image-keyboard-response,1285.0,3935186.0,0.0-25.0-1.42,4355,desert_3,desert,old,0,outside
43,989.5100002,stimuli/restaurant/restaurant_27.jpg,74.0,memory_backgrounds,image-keyboard-response,1287.0,3936687.0,0.0-25.0-1.43,4355,restaurant_27,restaurant,old,0,outside
44,998.7150002000001,stimuli/forest/forest_32.jpg,70.0,memory_backgrounds,image-keyboard-response,1289.0,3938216.0,0.0-25.0-1.44,4355,forest_32,forest,new,0,outside
45,2081.43,stimuli/desert/desert_4.jpg,74.0,memory_backgrounds,image-keyboard-response,1291.0,3940806.0,0.0-25.0-1.45,4355,desert_4,desert,new,1,outside
46,1913.96,stimuli/restaurant/restaurant_6.jpg,74.0,memory_backgrounds,image-keyboard-response,1293.0,3943226.0,0.0-25.0-1.46,4355,restaurant_6,restaurant,new,1,outside
47,874.63,stimuli/restaurant/restaurant_22.jpg,70.0,memory_backgrounds,image-keyboard-response,1295.0,3944606.0,0.0-25.0-1.47,4355,restaurant_22,restaurant,old,1,outside
48,1486.605,stimuli/forest/forest_24.jpg,70.0,memory_backgrounds,image-keyboard-response,1297.0,3946603.0,0.0-25.0-1.48,4355,forest_24,forest,new,0,outside
49,1455.0,stimuli/library/library_13.jpg,70.0,memory_backgrounds,image-keyboard-response,1299.0,3948566.0,0.0-25.0-1.49,4355,library_13,library,old,1,outside
50,1031.045,stimuli/desert/desert_21.jpg,74.0,memory_backgrounds,image-keyboard-response,1301.0,3950116.0,0.0-25.0-1.50,4355,desert_21,desert,new,1,outside
51,1330.575,stimuli/library/library_15.jpg,74.0,memory_backgrounds,image-keyboard-response,1303.0,3951953.0,0.0-25.0-1.51,4355,library_15,library,new,1,outside
52,907.7099999,stimuli/desert/desert_16.jpg,74.0,memory_backgrounds,image-keyboard-response,1305.0,3953365.0,0.0-25.0-1.52,4355,desert_16,desert,new,1,outside
53,893.3899999,stimuli/desert/desert_14.jpg,74.0,memory_backgrounds,image-keyboard-response,1307.0,3954765.0,0.0-25.0-1.53,4355,desert_14,desert,new,1,outside
54,1065.24,stimuli/desert/desert_27.jpg,70.0,memory_backgrounds,image-keyboard-response,1309.0,3956336.0,0.0-25.0-1.54,4355,desert_27,desert,old,1,outside
55,1334.745,stimuli/forest/forest_3.jpg,70.0,memory_backgrounds,image-keyboard-response,1311.0,3958176.0,0.0-25.0-1.55,4355,forest_3,forest,new,0,outside
56,1183.995,stimuli/restaurant/restaurant_9.jpg,70.0,memory_backgrounds,image-keyboard-response,1313.0,3959873.0,0.0-25.0-1.56,4355,restaurant_9,restaurant,old,1,outside
57,822.28,stimuli/library/library_8.jpg,70.0,memory_backgrounds,image-keyboard-response,1315.0,3961204.0,0.0-25.0-1.57,4355,library_8,library,new,0,outside
58,1261.245,stimuli/forest/forest_2.jpg,74.0,memory_backgrounds,image-keyboard-response,1317.0,3962976.0,0.0-25.0-1.58,4355,forest_2,forest,old,0,outside
59,1589.835,stimuli/desert/desert_2.jpg,70.0,memory_backgrounds,image-keyboard-response,1319.0,3965074.0,0.0-25.0-1.59,4355,desert_2,desert,old,1,outside
60,884.075,stimuli/restaurant/restaurant_5.jpg,74.0,memory_backgrounds,image-keyboard-response,1321.0,3966474.0,0.0-25.0-1.60,4355,restaurant_5,restaurant,old,0,outside
61,979.9649999,stimuli/forest/forest_10.jpg,70.0,memory_backgrounds,image-keyboard-response,1323.0,3967967.0,0.0-25.0-1.61,4355,forest_10,forest,new,0,outside
62,1268.795,stimuli/restaurant/restaurant_32.jpg,74.0,memory_backgrounds,image-keyboard-response,1325.0,3969745.0,0.0-25.0-1.62,4355,restaurant_32,restaurant,old,0,outside
63,884.54,stimuli/restaurant/restaurant_30.jpg,74.0,memory_backgrounds,image-keyboard-response,1327.0,3971145.0,0.0-25.0-1.63,4355,restaurant_30,restaurant,new,1,outside
64,1453.895,stimuli/forest/forest_26.jpg,70.0,memory_backgrounds,image-keyboard-response,1329.0,3973114.0,0.0-25.0-1.64,4355,forest_26,forest,new,0,outside
65,1021.47,stimuli/restaurant/restaurant_24.jpg,74.0,memory_backgrounds,image-keyboard-response,1331.0,3974647.0,0.0-25.0-1.65,4355,restaurant_24,restaurant,new,1,outside
66,1205.885,stimuli/restaurant/restaurant_7.jpg,74.0,memory_backgrounds,image-keyboard-response,1333.0,3976367.0,0.0-25.0-1.66,4355,restaurant_7,restaurant,new,1,outside
67,1894.075,stimuli/library/library_28.jpg,74.0,memory_backgrounds,image-keyboard-response,1335.0,3978776.0,0.0-25.0-1.67,4355,library_28,library,new,1,outside
68,1692.68,stimuli/forest/forest_7.jpg,70.0,memory_backgrounds,image-keyboard-response,1337.0,3980984.0,0.0-25.0-1.68,4355,forest_7,forest,old,1,outside
69,989.0149999,stimuli/library/library_25.jpg,70.0,memory_backgrounds,image-keyboard-response,1339.0,3982487.0,0.0-25.0-1.69,4355,library_25,library,old,1,outside
70,871.8849998,stimuli/desert/desert_11.jpg,70.0,memory_backgrounds,image-keyboard-response,1341.0,3983877.0,0.0-25.0-1.70,4355,desert_11,desert,new,0,outside
71,627.8900001000001,stimuli/desert/desert_9.jpg,70.0,memory_backgrounds,image-keyboard-response,1343.0,3985016.0,0.0-25.0-1.71,4355,desert_9,desert,old,1,outside
72,785.22,stimuli/forest/forest_25.jpg,70.0,memory_backgrounds,image-keyboard-response,1345.0,3986317.0,0.0-25.0-1.72,4355,forest_25,forest,old,1,outside
73,1257.995,stimuli/desert/desert_6.jpg,74.0,memory_backgrounds,image-keyboard-response,1347.0,3988087.0,0.0-25.0-1.73,4355,desert_6,desert,new,1,outside
74,934.1000002000001,stimuli/forest/forest_16.jpg,74.0,memory_backgrounds,image-keyboard-response,1349.0,3989537.0,0.0-25.0-1.74,4355,forest_16,forest,new,1,outside
75,932.9400002,stimuli/library/library_26.jpg,74.0,memory_backgrounds,image-keyboard-response,1351.0,3990977.0,0.0-25.0-1.75,4355,library_26,library,new,1,outside
76,1358.735,stimuli/forest/forest_8.jpg,70.0,memory_backgrounds,image-keyboard-response,1353.0,3992847.0,0.0-25.0-1.76,4355,forest_8,forest,old,1,outside
77,1305.625,stimuli/desert/desert_26.jpg,74.0,memory_backgrounds,image-keyboard-response,1355.0,3994666.0,0.0-25.0-1.77,4355,desert_26,desert,new,1,outside
78,803.9850001,stimuli/desert/desert_32.jpg,70.0,memory_backgrounds,image-keyboard-response,1357.0,3995986.0,0.0-25.0-1.78,4355,desert_32,desert,old,1,outside
79,768.2699999,stimuli/desert/desert_7.jpg,70.0,memory_backgrounds,image-keyboard-response,1359.0,3997266.0,0.0-25.0-1.79,4355,desert_7,desert,old,1,outside
80,777.3700002999999,stimuli/restaurant/restaurant_14.jpg,74.0,memory_backgrounds,image-keyboard-response,1361.0,3998556.0,0.0-25.0-1.80,4355,restaurant_14,restaurant,new,1,outside
81,1222.6,stimuli/restaurant/restaurant_20.jpg,74.0,memory_backgrounds,image-keyboard-response,1363.0,4000286.0,0.0-25.0-1.81,4355,restaurant_20,restaurant,new,1,outside
82,1372.575,stimuli/desert/desert_24.jpg,70.0,memory_backgrounds,image-keyboard-response,1365.0,4002166.0,0.0-25.0-1.82,4355,desert_24,desert,old,1,outside
83,770.5250001,stimuli/library/library_18.jpg,74.0,memory_backgrounds,image-keyboard-response,1367.0,4003457.0,0.0-25.0-1.83,4355,library_18,library,new,1,outside
84,661.045,stimuli/restaurant/restaurant_21.jpg,74.0,memory_backgrounds,image-keyboard-response,1369.0,4004636.0,0.0-25.0-1.84,4355,restaurant_21,restaurant,old,0,outside
85,721.26,stimuli/desert/desert_8.jpg,70.0,memory_backgrounds,image-keyboard-response,1371.0,4005874.0,0.0-25.0-1.85,4355,desert_8,desert,new,0,outside
86,902.9100002,stimuli/restaurant/restaurant_18.jpg,74.0,memory_backgrounds,image-keyboard-response,1373.0,4007295.0,0.0-25.0-1.86,4355,restaurant_18,restaurant,new,1,outside
87,791.7400002,stimuli/library/library_7.jpg,74.0,memory_backgrounds,image-keyboard-response,1375.0,4008596.0,0.0-25.0-1.87,4355,library_7,library,new,1,outside
88,667.0300001,stimuli/library/library_11.jpg,74.0,memory_backgrounds,image-keyboard-response,1377.0,4009774.0,0.0-25.0-1.88,4355,library_11,library,new,1,outside
89,591.5250001,stimuli/library/library_23.jpg,74.0,memory_backgrounds,image-keyboard-response,1379.0,4010876.0,0.0-25.0-1.89,4355,library_23,library,old,0,outside
90,734.075,stimuli/desert/desert_12.jpg,74.0,memory_backgrounds,image-keyboard-response,1381.0,4012116.0,0.0-25.0-1.90,4355,desert_12,desert,new,1,outside
91,719.4249998,stimuli/forest/forest_28.jpg,70.0,memory_backgrounds,image-keyboard-response,1383.0,4013348.0,0.0-25.0-1.91,4355,forest_28,forest,new,0,outside
92,651.3100001,stimuli/library/library_22.jpg,74.0,memory_backgrounds,image-keyboard-response,1385.0,4014517.0,0.0-25.0-1.92,4355,library_22,library,old,0,outside
93,711.5099998,stimuli/library/library_2.jpg,70.0,memory_backgrounds,image-keyboard-response,1387.0,4015736.0,0.0-25.0-1.93,4355,library_2,library,old,1,outside
94,679.1600003,stimuli/restaurant/restaurant_1.jpg,74.0,memory_backgrounds,image-keyboard-response,1389.0,4016926.0,0.0-25.0-1.94,4355,restaurant_1,restaurant,old,0,outside
95,1155.84,stimuli/library/library_27.jpg,70.0,memory_backgrounds,image-keyboard-response,1391.0,4018596.0,0.0-25.0-1.95,4355,library_27,library,old,1,outside
96,668.9149997999999,stimuli/forest/forest_17.jpg,70.0,memory_backgrounds,image-keyboard-response,1393.0,4019776.0,0.0-25.0-1.96,4355,forest_17,forest,new,0,outside
97,834.8349999,stimuli/library/library_14.jpg,74.0,memory_backgrounds,image-keyboard-response,1395.0,4021128.0,0.0-25.0-1.97,4355,library_14,library,old,0,outside
98,1734.32,stimuli/forest/forest_30.jpg,70.0,memory_backgrounds,image-keyboard-response,1397.0,4023376.0,0.0-25.0-1.98,4355,forest_30,forest,new,0,outside
99,728.2400001,stimuli/forest/forest_9.jpg,70.0,memory_backgrounds,image-keyboard-response,1399.0,4024617.0,0.0-25.0-1.99,4355,forest_9,forest,old,1,outside
100,1024.85,stimuli/library/library_20.jpg,74.0,memory_backgrounds,image-keyboard-response,1401.0,4026156.0,0.0-25.0-1.100,4355,library_20,library,old,0,outside
101,636.1750001,stimuli/forest/forest_22.jpg,70.0,memory_backgrounds,image-keyboard-response,1403.0,4027306.0,0.0-25.0-1.101,4355,forest_22,forest,new,0,outside
102,693.5200002,stimuli/restaurant/restaurant_26.jpg,74.0,memory_backgrounds,image-keyboard-response,1405.0,4028506.0,0.0-25.0-1.102,4355,restaurant_26,restaurant,old,0,outside
103,646.6899998,stimuli/restaurant/restaurant_28.jpg,74.0,memory_backgrounds,image-keyboard-response,1407.0,4029664.0,0.0-25.0-1.103,4355,restaurant_28,restaurant,old,0,outside
104,645.3149999,stimuli/desert/desert_1.jpg,70.0,memory_backgrounds,image-keyboard-response,1409.0,4030824.0,0.0-25.0-1.104,4355,desert_1,desert,new,0,outside
105,703.5500002,stimuli/desert/desert_15.jpg,70.0,memory_backgrounds,image-keyboard-response,1411.0,4032044.0,0.0-25.0-1.105,4355,desert_15,desert,old,1,outside
106,696.2649999,stimuli/desert/desert_25.jpg,74.0,memory_backgrounds,image-keyboard-response,1413.0,4033246.0,0.0-25.0-1.106,4355,desert_25,desert,new,1,outside
107,985.475,stimuli/forest/forest_18.jpg,74.0,memory_backgrounds,image-keyboard-response,1415.0,4034744.0,0.0-25.0-1.107,4355,forest_18,forest,new,1,outside
